Employee ID,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag
38473,False,False,False,True,False
56373,False,False,False,True,False
42381,False,False,True,True,False
37932,False,False,False,False,False
64424,False,False,False,False,False
34262,False,False,False,True,False
74408,False,False,False,False,False
56000,False,False,False,True,False
31687,False,False,False,True,False
65312,False,False,False,True,False
42358,False,False,True,True,False
18221,False,False,False,True,False
60297,False,False,True,True,False
23230,False,False,False,True,False
6357,False,False,False,True,False
67952,False,False,False,True,False
24530,False,False,True,True,False
57011,False,False,False,True,False
1786,False,False,False,True,False
29896,False,False,False,True,False
12367,False,False,True,True,False
10462,False,False,False,True,False
32641,False,False,True,True,False
68535,False,False,True,True,False
58875,False,False,False,False,False
9994,False,False,False,True,False
462,False,False,False,True,False
19090,False,False,False,True,False
14988,False,False,False,True,False
33994,False,False,False,True,False
35235,False,False,False,True,False
55331,False,False,True,True,False
43636,False,False,True,True,False
55397,False,False,True,True,False
72526,False,False,True,True,False
24708,False,False,True,True,False
57857,False,False,False,False,False
14948,False,False,False,True,False
55715,False,False,False,True,False
7305,False,False,False,True,False
72118,False,False,False,True,False
68132,False,False,False,True,False
64404,False,False,True,True,False
31548,False,False,False,True,False
35503,False,False,True,True,False
35252,False,False,True,True,False
18931,False,False,False,True,False
2328,False,False,False,True,False
16910,False,False,False,True,False
33797,False,False,False,True,False
51139,False,False,True,True,False
47673,False,False,False,True,False
17360,False,False,True,True,False
29137,False,False,False,True,False
10388,False,False,True,True,False
49014,False,False,True,True,False
14136,False,False,False,True,False
54649,False,False,False,True,False
18581,False,False,True,True,False
46874,False,False,False,True,False
9483,False,False,False,True,False
66452,False,False,False,True,False
53004,False,False,False,True,False
27946,False,False,True,True,False
33997,False,False,False,True,False
17023,False,False,True,True,False
49286,False,False,False,True,False
21778,False,False,False,False,False
12720,False,False,True,True,False
31717,False,False,False,True,False
5851,False,False,False,True,False
19041,False,False,False,True,False
67560,False,False,False,True,False
46213,False,False,False,False,False
16593,False,False,False,True,False
31220,False,False,False,True,False
41357,False,False,False,True,False
23136,False,False,False,True,False
3312,False,False,False,True,False
1084,False,False,False,False,False
72690,False,False,False,True,False
42949,False,False,False,True,False
12303,False,False,True,True,False
6945,False,False,False,True,False
62073,False,False,True,True,False
67597,False,False,False,True,False
60224,False,False,False,True,False
54510,False,False,False,True,False
70256,False,False,True,True,False
2289,False,False,True,True,False
66560,False,False,False,True,False
63632,False,False,False,True,False
1596,False,False,False,True,False
55975,False,False,True,True,False
14980,False,False,True,True,False
36089,False,False,True,True,False
31189,False,False,True,True,False
48523,False,False,True,True,False
67791,False,False,False,True,False
19919,False,False,False,True,False
9034,False,False,False,True,False
45231,False,False,False,True,False
15431,False,False,False,True,False
37972,False,False,False,True,False
49808,False,False,False,False,False
25682,False,False,False,True,False
42542,False,False,False,False,False
58919,False,False,False,True,False
57374,False,False,False,True,False
26969,False,False,False,True,False
47245,False,False,False,True,False
40683,False,False,True,True,False
8965,False,False,False,True,False
47733,False,False,True,True,False
59675,False,False,False,True,False
15092,False,False,True,True,False
14469,False,False,True,True,False
5392,False,False,True,True,False
54275,False,False,False,True,False
47406,False,False,False,True,False
24226,False,False,False,False,False
6953,False,False,False,True,False
66749,False,False,False,True,False
67634,False,False,False,True,False
11820,False,False,True,True,False
22159,False,False,False,True,False
11960,False,False,True,True,False
72299,False,False,False,True,False
16206,False,False,False,True,False
17831,False,False,True,True,False
11655,False,False,False,False,False
18617,False,False,False,True,False
13166,False,False,False,True,False
54882,False,False,True,True,False
56989,False,False,False,True,False
69267,False,False,False,True,False
72528,False,False,True,True,False
50415,False,False,False,False,False
72348,False,False,False,True,False
61706,False,False,False,True,False
51570,False,False,False,True,False
62291,False,False,True,True,False
26879,False,False,False,True,False
57808,False,False,False,False,False
15974,False,False,False,True,False
70857,False,False,True,True,False
48643,False,False,False,True,False
65080,False,False,False,True,False
19966,False,False,False,True,False
56896,False,False,False,True,False
35976,False,False,False,True,False
18704,False,False,False,True,False
6354,False,False,True,True,False
47924,False,False,False,True,False
62661,False,False,False,True,False
19126,False,False,False,True,False
51160,False,False,False,True,False
42825,False,False,False,True,False
72640,False,False,False,False,False
51524,False,False,False,True,False
71936,False,False,False,True,False
28244,False,False,True,True,False
15809,False,False,False,True,False
27139,False,False,False,True,False
28341,False,False,False,True,False
40500,False,False,True,True,False
10958,False,False,True,True,False
72379,False,False,False,True,False
70252,False,False,False,True,False
3400,False,False,False,True,False
42681,False,False,False,True,False
5835,False,False,False,True,False
23149,False,False,False,False,False
44880,False,False,False,True,False
45742,False,False,False,True,False
37376,False,False,False,True,False
53142,False,False,False,True,False
71284,False,False,False,True,False
52740,False,False,False,True,False
19599,False,False,False,False,False
13806,False,False,False,False,False
45807,False,False,True,True,False
30438,False,False,True,True,False
40917,False,False,False,True,False
51114,False,False,True,True,False
71890,False,False,False,True,False
69752,False,False,False,True,False
62568,False,False,False,True,False
64271,False,False,True,True,False
45268,False,False,True,True,False
12272,False,False,False,True,False
13053,False,False,False,True,False
39289,False,False,False,True,False
31795,False,False,True,True,False
70710,False,False,False,True,False
35950,False,False,False,True,False
68778,False,False,False,True,False
47549,False,False,True,True,False
32309,False,False,False,True,False
73492,False,False,False,True,False
60578,False,False,False,True,False
30037,False,False,False,False,False
61821,False,False,False,True,False
4282,False,False,False,True,False
40616,False,False,False,True,False
43233,False,False,True,True,False
61384,False,False,False,True,False
3895,False,False,False,False,False
62690,False,False,False,True,False
15384,False,False,True,True,False
3617,False,False,False,True,False
67438,False,False,False,True,False
64788,False,False,False,False,False
34512,False,False,False,True,False
73817,False,False,False,True,False
12736,False,False,False,True,False
15442,False,False,False,True,False
50270,False,False,False,False,False
4951,False,False,False,True,False
25897,False,False,False,True,False
58739,False,False,False,False,False
41080,False,False,False,False,False
2040,False,False,False,True,False
18129,False,False,False,True,False
46008,False,False,False,True,False
43288,False,False,False,False,False
25747,False,False,False,True,False
21630,False,False,False,True,False
60778,False,False,False,False,False
61198,False,False,False,True,False
27540,False,False,False,True,False
58949,False,False,False,False,False
12395,False,False,False,True,False
13531,False,False,False,True,False
36270,False,False,False,True,False
44122,False,False,False,True,False
12735,False,False,False,True,False
49041,False,False,False,True,False
26410,False,False,False,True,False
31271,False,False,False,True,False
19527,False,False,True,True,False
5218,False,False,True,True,False
12165,False,False,False,True,False
63105,False,False,True,True,False
29949,False,False,False,True,False
63519,False,False,False,True,False
73562,False,False,False,True,False
54895,False,False,False,True,False
70604,False,False,False,True,False
41518,False,False,False,True,False
32993,False,False,False,True,False
29000,False,False,False,True,False
58651,False,False,False,True,False
63410,False,False,True,True,False
21522,False,False,True,True,False
54488,False,False,False,True,False
43410,False,False,False,True,False
16292,False,False,False,True,False
60676,False,False,False,True,False
58055,False,False,False,True,False
72037,False,False,True,True,False
26771,False,False,False,True,False
42982,False,False,False,True,False
169,False,False,False,True,False
11818,False,False,False,True,False
28555,False,False,True,True,False
27525,False,False,False,True,False
63548,False,False,True,True,False
50665,False,False,False,True,False
53977,False,False,False,True,False
27996,False,False,False,True,False
4697,False,False,False,True,False
21379,False,False,False,True,False
44222,False,False,False,True,False
38589,False,False,False,False,False
56085,False,False,False,True,False
19519,False,False,False,False,False
25258,False,False,False,True,False
18008,False,False,False,True,False
48179,False,False,False,True,False
22944,False,False,False,True,False
40290,False,False,False,True,False
61582,False,False,False,True,False
59119,False,False,False,True,False
28286,False,False,False,True,False
27609,False,False,False,True,False
6092,False,False,False,False,False
45798,False,False,False,True,False
48660,False,False,False,True,False
64799,False,False,True,True,False
42344,False,False,False,False,False
57478,False,False,True,True,False
63107,False,False,True,True,False
7345,False,False,False,False,False
31600,False,False,False,True,False
65360,False,False,False,True,False
50639,False,False,False,True,False
66753,False,False,False,True,False
54731,False,False,False,True,False
48514,False,False,False,True,False
62317,False,False,True,True,False
23067,False,False,True,True,False
71319,False,False,False,True,False
25036,False,False,False,True,False
10195,False,False,False,True,False
50189,False,False,False,True,False
23008,False,False,True,True,False
55833,False,False,True,True,False
1666,False,False,False,True,False
56898,False,False,False,False,False
4372,False,False,True,True,False
50135,False,False,False,True,False
61370,False,False,False,True,False
13685,False,False,True,True,False
56472,False,False,False,True,False
67632,False,False,True,True,False
21958,False,False,False,True,False
33528,False,False,False,True,False
26198,False,False,False,True,False
72824,False,False,False,True,False
52132,False,False,False,True,False
29596,False,False,False,True,False
17586,False,False,False,True,False
56249,False,False,False,True,False
4285,False,False,False,True,False
28112,False,False,True,True,False
40214,False,False,True,True,False
53220,False,False,False,True,False
56284,False,False,False,True,False
26990,False,False,False,True,False
32142,False,False,False,True,False
12676,False,False,False,True,False
55522,False,False,False,False,False
34747,False,False,True,True,False
51954,False,False,False,True,False
33724,False,False,False,True,False
11457,False,False,False,True,False
51857,False,False,False,True,False
28965,False,False,False,True,False
18722,False,False,True,True,False
32996,False,False,False,True,False
31069,False,False,False,True,False
49090,False,False,False,True,False
41181,False,False,False,False,False
27729,False,False,False,True,False
24362,False,False,True,True,False
4318,False,False,False,True,False
18913,False,False,False,True,False
2421,False,False,True,True,False
62448,False,False,True,True,False
51119,False,False,False,True,False
12369,False,False,True,True,False
70543,False,False,False,True,False
32560,False,False,False,False,False
37221,False,False,False,True,False
62714,False,False,False,True,False
57042,False,False,False,True,False
51319,False,False,True,True,False
27661,False,False,False,True,False
70746,False,False,False,True,False
28771,False,False,False,True,False
63951,False,False,False,True,False
33844,False,False,False,True,False
16100,False,False,False,True,False
50549,False,False,False,True,False
28974,False,False,False,False,False
36591,False,False,False,True,False
25974,False,False,False,True,False
5313,False,False,True,True,False
71052,False,False,False,True,False
57324,False,False,False,True,False
43820,False,False,False,True,False
15433,False,False,True,True,False
43518,False,False,False,True,False
9029,False,False,False,True,False
50628,False,False,False,True,False
33605,False,False,False,True,False
16038,False,False,False,True,False
23139,False,False,True,True,False
65417,False,False,False,True,False
19758,False,False,True,True,False
4735,False,False,False,True,False
64145,False,False,False,True,False
32051,False,False,False,True,False
52718,False,False,False,True,False
42981,False,False,False,True,False
54684,False,False,False,True,False
52933,False,False,False,False,False
25196,False,False,False,False,False
70707,False,False,False,True,False
19301,False,False,True,True,False
14871,False,False,True,True,False
17496,False,False,False,True,False
56375,False,False,False,True,False
73819,False,False,False,False,False
56570,False,False,False,True,False
21473,False,False,True,True,False
10625,False,False,True,True,False
41094,False,False,False,True,False
65063,False,False,False,True,False
17384,False,False,False,True,False
53595,False,False,False,True,False
8639,False,False,False,True,False
50663,False,False,False,True,False
71498,False,False,False,True,False
38587,False,False,False,True,False
71418,False,False,False,False,False
36490,False,False,True,True,False
69483,False,False,True,True,False
58203,False,False,False,True,False
35638,False,False,False,True,False
34163,False,False,False,True,False
4716,False,False,False,True,False
69545,False,False,False,False,False
5121,False,False,True,True,False
10556,False,False,False,True,False
26818,False,False,False,True,False
25095,False,False,False,True,False
73923,False,False,False,True,False
20470,False,False,False,True,False
73022,False,False,True,True,False
31077,False,False,False,False,False
36544,False,False,False,False,False
28870,False,False,False,False,False
42593,False,False,False,True,False
58465,False,False,False,True,False
6603,False,False,True,True,False
60209,False,False,False,True,False
54235,False,False,False,True,False
7446,False,False,True,True,False
48547,False,False,True,True,False
26731,False,False,False,True,False
42078,False,False,True,True,False
29229,False,False,True,True,False
59904,False,False,False,True,False
23004,False,False,False,True,False
71473,False,False,False,True,False
636,False,False,False,True,False
20429,False,False,False,True,False
1714,False,False,False,True,False
21438,False,False,False,True,False
39722,False,False,False,True,False
6496,False,False,False,True,False
44980,False,False,False,True,False
27956,False,False,False,True,False
60666,False,False,True,True,False
55344,False,False,True,True,False
51118,False,False,True,True,False
53200,False,False,False,True,False
18318,False,False,False,True,False
16386,False,False,False,True,False
31966,False,False,True,True,False
35688,False,False,False,False,False
61493,False,False,False,True,False
24839,False,False,False,True,False
52305,False,False,False,False,False
62028,False,False,False,True,False
26166,False,False,False,True,False
50204,False,False,False,True,False
50601,False,False,False,True,False
13751,False,False,False,True,False
34846,False,False,False,True,False
58934,False,False,False,True,False
42937,False,False,False,True,False
4600,False,False,False,True,False
44678,False,False,True,True,False
53292,False,False,False,True,False
37641,False,False,False,True,False
24874,False,False,False,False,False
21433,False,False,False,True,False
56704,False,False,False,True,False
6919,False,False,False,True,False
64924,False,False,False,True,False
51056,False,False,False,True,False
67813,False,False,False,True,False
41767,False,False,True,True,False
6786,False,False,False,True,False
69080,False,False,False,True,False
45985,False,False,True,True,False
27088,False,False,False,True,False
32656,False,False,False,True,False
57545,False,False,True,True,False
64525,False,False,False,False,False
53053,False,False,False,True,False
18407,False,False,True,True,False
68434,False,False,False,True,False
29231,False,False,False,True,False
33597,False,False,False,True,False
42647,False,False,False,True,False
26802,False,False,False,True,False
24395,False,False,False,True,False
59964,False,False,False,True,False
68455,False,False,False,True,False
31620,False,False,False,True,False
52113,False,False,False,True,False
67453,False,False,False,True,False
39922,False,False,False,True,False
49355,False,False,False,True,False
26208,False,False,False,True,False
5594,False,False,False,True,False
39688,False,False,False,True,False
11957,False,False,False,True,False
16939,False,False,True,True,False
23170,False,False,False,True,False
18215,False,False,False,True,False
58827,False,False,False,True,False
21006,False,False,True,True,False
1446,False,False,False,True,False
39126,False,False,True,True,False
22522,False,False,False,True,False
57571,False,False,False,True,False
18935,False,False,True,True,False
47010,False,False,False,True,False
16473,False,False,True,True,False
47100,False,False,False,True,False
62734,False,False,False,True,False
19751,False,False,True,True,False
52160,False,False,False,True,False
94,False,False,False,True,False
43970,False,False,False,True,False
59919,False,False,False,True,False
36295,False,False,False,True,False
27166,False,False,False,True,False
21486,False,False,False,True,False
30137,False,False,False,True,False
58766,False,False,False,True,False
46922,False,False,False,True,False
29739,False,False,True,True,False
40740,False,False,True,True,False
38614,False,False,True,True,False
26359,False,False,False,True,False
47629,False,False,False,True,False
32243,False,False,False,True,False
23539,False,False,False,False,False
26529,False,False,False,True,False
71957,False,False,False,True,False
31761,False,False,False,True,False
45163,False,False,True,True,False
73136,False,False,False,True,False
13352,False,False,False,True,False
1120,False,False,False,False,False
67582,False,False,False,True,False
8165,False,False,False,True,False
53072,False,False,False,True,False
53509,False,False,False,False,False
17002,False,False,True,True,False
30179,False,False,False,False,False
46437,False,False,False,True,False
6158,False,False,False,True,False
22850,False,False,False,True,False
39454,False,False,False,False,False
34799,False,False,False,True,False
52947,False,False,False,True,False
59382,False,False,False,True,False
48284,False,False,False,False,False
13367,False,False,True,True,False
16748,False,False,False,True,False
42650,False,False,False,True,False
9534,False,False,False,True,False
23908,False,False,True,True,False
55425,False,False,False,True,False
29594,False,False,False,True,False
34994,False,False,True,True,False
55315,False,False,False,True,False
22007,False,False,False,True,False
3591,False,False,False,True,False
31743,False,False,False,True,False
19148,False,False,False,True,False
63444,False,False,False,False,False
25263,False,False,False,True,False
25262,False,False,False,True,False
49293,False,False,True,True,False
3329,False,False,False,True,False
65754,False,False,False,True,False
62652,False,False,False,True,False
40068,False,False,False,True,False
30977,False,False,False,True,False
62253,False,False,True,True,False
24741,False,False,False,True,False
27134,False,False,False,False,False
26279,False,False,False,True,False
67398,False,False,False,True,False
57514,False,False,False,True,False
4044,False,False,True,False,False
27100,False,False,False,True,False
24813,False,False,True,True,False
9330,False,False,True,True,False
74257,False,False,False,True,False
39129,False,False,True,True,False
32002,False,False,False,True,False
37812,False,False,False,True,False
34426,False,False,True,True,False
6734,False,False,False,False,False
19846,False,False,False,True,False
74107,False,False,False,True,False
50853,False,False,False,True,False
15162,False,False,True,True,False
21573,False,False,False,False,False
2887,False,False,False,True,False
13092,False,False,False,True,False
57339,False,False,False,True,False
62873,False,False,True,True,False
2048,False,False,False,True,False
66430,False,False,False,True,False
70879,False,False,True,True,False
14451,False,False,False,True,False
17330,False,False,False,True,False
64290,False,False,True,True,False
31289,False,False,False,True,False
41608,False,False,False,True,False
971,False,False,True,True,False
20643,False,False,False,True,False
2268,False,False,False,True,False
23951,False,False,False,True,False
68098,False,False,False,True,False
52860,False,False,False,True,False
41542,False,False,False,True,False
69087,False,False,True,True,False
53404,False,False,False,True,False
19942,False,False,False,True,False
54028,False,False,False,False,False
9202,False,False,True,True,False
7827,False,False,False,True,False
41011,False,False,False,True,False
21837,False,False,False,True,False
4016,False,False,False,False,False
7501,False,False,False,True,False
28678,False,False,False,True,False
4279,False,False,True,True,False
18785,False,False,False,True,False
27803,False,False,False,True,False
16711,False,False,False,True,False
22629,False,False,False,True,False
58390,False,False,False,True,False
64249,False,False,True,False,False
18278,False,False,False,True,False
36802,False,False,False,True,False
60774,False,False,False,True,False
67208,False,False,False,True,False
54084,False,False,False,True,False
65855,False,False,False,True,False
60348,False,False,False,True,False
63688,False,False,False,True,False
21130,False,False,True,True,False
71535,False,False,False,True,False
56261,False,False,False,True,False
30737,False,False,False,True,False
62595,False,False,False,True,False
5871,False,False,False,True,False
23180,False,False,True,True,False
57442,False,False,False,True,False
62335,False,False,True,True,False
10166,False,False,False,True,False
68725,False,False,False,True,False
4699,False,False,False,True,False
29351,False,False,False,True,False
11138,False,False,True,True,False
69878,False,False,False,True,False
62382,False,False,False,True,False
62866,False,False,True,True,False
70668,False,False,True,True,False
15134,False,False,False,True,False
59708,False,False,False,True,False
13310,False,False,False,False,False
56473,False,False,False,True,False
31409,False,False,False,True,False
30965,False,False,False,False,False
12699,False,False,False,True,False
38876,False,False,False,True,False
44368,False,False,True,True,False
60614,False,False,False,True,False
22760,False,False,False,True,False
23334,False,False,True,True,False
2662,False,False,False,True,False
23077,False,False,True,False,False
35517,False,False,False,True,False
19450,False,False,True,True,False
74167,False,False,False,True,False
24214,False,False,False,True,False
7670,False,False,True,True,False
37460,False,False,False,True,False
58410,False,False,False,True,False
50159,False,False,True,True,False
29040,False,False,False,True,False
10233,False,False,False,True,False
31774,False,False,False,True,False
56585,False,False,True,True,False
9669,False,False,False,True,False
11455,False,False,False,False,False
12368,False,False,False,True,False
59035,False,False,False,True,False
41764,False,False,False,True,False
21003,False,False,True,True,False
64118,False,False,False,True,False
16519,False,False,True,True,False
70876,False,False,False,True,False
36120,False,False,True,True,False
436,False,False,True,True,False
44161,False,False,False,False,False
58297,False,False,False,True,False
22662,False,False,False,True,False
17149,False,False,False,True,True
74351,False,False,False,True,False
11075,False,False,False,True,False
2595,False,False,False,True,False
36191,False,False,False,True,False
44287,False,False,False,False,False
33946,False,False,True,True,False
59113,False,False,True,True,False
41566,False,False,False,True,False
66147,False,False,False,True,False
49469,False,False,False,True,False
40276,False,False,True,True,False
147,False,False,True,True,False
26283,False,False,True,True,False
10496,False,False,False,True,False
43883,False,False,True,True,False
46899,False,False,False,True,False
13482,False,False,False,True,False
72236,False,False,False,True,False
70938,False,False,False,True,False
69919,False,False,False,True,False
55016,False,False,False,True,False
38128,False,False,False,True,False
40675,False,False,False,True,False
55608,False,False,False,True,False
25148,False,False,False,True,False
8615,False,False,False,True,False
17387,False,False,False,True,False
45148,False,False,False,True,False
73993,False,False,False,True,False
7800,False,False,True,True,False
7825,False,False,True,True,False
3869,False,False,False,True,False
4650,False,False,False,True,False
73511,False,False,False,True,False
63097,False,False,False,True,False
42313,False,False,False,True,False
2738,False,False,False,True,False
35880,False,False,False,True,False
11863,False,False,False,False,False
60571,False,False,True,True,False
29138,False,False,False,True,False
40721,False,False,False,True,False
38739,False,False,False,True,False
47763,False,False,False,True,False
59098,False,False,True,True,False
17957,False,False,False,True,False
58845,False,False,False,True,False
38521,False,False,False,True,False
77,False,False,True,True,False
39397,False,False,True,True,False
47985,False,False,True,True,False
46382,False,False,False,True,False
14148,False,False,False,True,False
32697,False,False,False,True,False
43456,False,False,False,True,False
61211,False,False,True,True,False
37204,False,False,False,True,False
3006,False,False,False,True,False
10544,False,False,False,True,False
27082,False,False,True,True,False
42045,False,False,False,True,False
35114,False,False,False,True,False
6089,False,False,False,True,False
10270,False,False,False,True,False
49040,False,False,False,True,False
56414,False,False,False,True,False
15804,False,False,False,True,False
52565,False,False,True,True,False
50444,False,False,False,True,False
43427,False,False,False,False,False
73124,False,False,False,True,False
70109,False,False,False,True,False
73980,False,False,True,True,False
32588,False,False,True,True,False
63056,False,False,True,True,False
1117,False,False,False,True,False
28387,False,False,False,True,False
68114,False,False,False,True,False
39486,False,False,False,True,False
14817,False,False,True,True,False
63463,False,False,False,True,False
29730,False,False,False,True,False
47853,False,False,False,True,False
61410,False,False,False,True,False
61077,False,False,False,True,False
71385,False,False,False,True,False
16061,False,False,False,True,False
41995,False,False,True,True,False
26092,False,False,False,True,False
2271,False,False,False,True,False
33465,False,False,False,True,False
23754,False,False,False,True,False
23088,False,False,False,True,False
21932,False,False,False,True,False
11897,False,False,False,True,False
25790,False,False,True,True,False
72909,False,False,False,False,False
35389,False,False,False,True,False
16510,False,False,True,True,False
18600,False,False,True,True,False
66171,False,False,False,False,False
31833,False,False,True,True,False
5517,False,False,False,True,False
71774,False,False,False,True,False
9177,False,False,True,True,False
58839,False,False,False,True,False
46004,False,False,False,True,False
47977,False,False,False,True,False
65911,False,False,True,True,False
38942,False,False,False,True,False
16288,False,False,True,True,False
42760,False,False,True,True,False
32626,False,False,False,True,False
73329,False,False,False,True,False
56719,False,False,False,False,False
66640,False,False,False,True,False
16566,False,False,False,True,False
61952,False,False,False,True,False
22483,False,False,False,False,False
48160,False,False,True,True,False
54421,False,False,False,True,False
41718,False,False,False,True,False
46511,False,False,True,True,False
47766,False,False,False,True,False
36423,False,False,True,True,False
15429,False,False,False,True,False
57708,False,False,True,True,False
22889,False,False,True,True,False
55378,False,False,False,True,False
43467,False,False,False,True,False
13128,False,False,False,True,False
62838,False,False,True,True,False
39186,False,False,False,True,False
52442,False,False,False,True,False
7855,False,False,False,True,False
4685,False,False,True,True,False
30123,False,False,False,True,False
50577,False,False,False,True,False
24414,False,False,False,False,False
21644,False,False,False,True,False
52945,False,False,False,True,False
74485,False,False,False,True,False
55738,False,False,False,True,False
52437,False,False,False,False,False
12260,False,False,False,True,False
16565,False,False,False,True,False
74032,False,False,False,True,False
66132,False,False,False,True,False
64541,False,False,True,True,False
2913,False,False,False,True,False
57909,False,False,False,True,False
1094,False,False,False,True,False
56556,False,False,False,True,False
24290,False,False,False,True,False
66530,False,False,False,False,False
13782,False,False,True,True,False
49622,False,False,False,True,False
44955,False,False,False,True,False
46052,False,False,True,True,False
73260,False,False,False,True,False
1028,False,False,False,True,False
36100,False,False,False,True,False
3238,False,False,False,True,False
42384,False,False,False,True,False
23887,False,False,False,True,False
71249,False,False,False,True,False
33022,False,False,False,True,False
54630,False,False,False,True,False
15271,False,False,False,True,False
34564,False,False,False,True,False
27015,False,False,False,True,False
62221,False,False,True,True,False
51984,False,False,True,True,False
334,False,False,False,False,False
31929,False,False,False,True,False
52831,False,False,True,True,False
43274,False,False,False,True,False
50345,False,False,False,True,False
39861,False,False,False,True,False
74453,False,False,False,True,False
38943,False,False,False,True,False
34788,False,False,True,True,False
66072,False,False,False,True,False
63414,False,False,False,False,False
67576,False,False,False,True,False
27136,False,False,False,True,False
68480,False,False,False,True,False
54829,False,False,False,True,False
22327,False,False,False,True,False
39936,False,False,False,True,False
58444,False,False,False,True,False
62115,False,False,False,True,False
39348,False,False,False,True,False
59087,False,False,True,True,False
56610,False,False,False,False,False
20524,False,False,False,True,False
4448,False,False,False,True,False
63398,False,False,True,True,False
3861,False,False,False,True,False
70461,False,False,False,True,False
31858,False,False,False,True,False
63472,False,False,True,True,False
59744,False,False,False,True,False
54857,False,False,True,True,False
60705,False,False,False,True,False
16625,False,False,False,True,False
47202,False,False,False,True,False
49069,False,False,False,True,False
358,False,False,True,True,False
47514,False,False,False,False,False
1298,False,False,False,False,False
71373,False,False,True,True,False
10805,False,False,False,True,False
57172,False,False,True,True,False
31312,False,False,True,True,False
31865,False,False,False,True,False
25786,False,False,False,True,False
8828,False,False,True,True,False
52140,False,False,False,True,False
59835,False,False,False,True,False
56048,False,False,False,True,False
14414,False,False,False,True,False
61911,False,False,True,True,False
42254,False,False,False,True,False
14071,False,False,False,True,False
63137,False,False,False,True,False
31309,False,False,False,True,False
62077,False,False,True,True,False
17627,False,False,True,True,False
70304,False,False,False,True,False
71041,False,False,False,True,False
71244,False,False,False,False,False
70010,False,False,False,True,False
44930,False,False,False,True,False
51178,False,False,False,True,False
26115,False,False,False,True,False
70433,False,False,True,True,False
71688,False,False,False,True,False
14675,False,False,False,True,False
50963,False,False,True,True,False
29728,False,False,False,True,False
54037,False,False,False,True,False
11286,False,False,True,True,False
36828,False,False,False,True,False
24600,False,False,True,True,False
7740,False,False,False,True,False
74205,False,False,True,True,False
57823,False,False,False,True,False
58200,False,False,False,True,False
69203,False,False,False,True,False
32163,False,False,False,True,False
8807,False,False,False,True,False
68202,False,False,False,False,False
8959,False,False,False,True,False
57568,False,False,False,True,False
30,False,False,False,True,False
52155,False,False,False,True,False
63314,False,False,False,True,False
12471,False,False,False,True,False
48102,False,False,False,True,False
11555,False,False,False,True,False
1826,False,False,False,True,False
6033,False,False,True,True,False
69822,False,False,False,True,False
24460,False,False,True,False,False
57612,False,False,True,True,False
44629,False,False,False,True,False
71958,False,False,True,True,False
59710,False,False,False,True,False
13551,False,False,False,True,False
39607,False,False,False,True,False
19029,False,False,True,True,False
66144,False,False,False,False,False
69053,False,False,True,True,False
1870,False,False,False,True,False
70014,False,False,False,True,False
60402,False,False,False,True,False
14960,False,False,True,True,False
68065,False,False,False,True,False
17345,False,False,False,True,False
985,False,False,True,True,False
490,False,False,False,True,False
59335,False,False,True,True,False
71081,False,False,False,True,False
23108,False,False,True,True,False
17302,False,False,False,False,False
16839,False,False,False,True,False
42661,False,False,True,True,False
4123,False,False,False,True,False
7586,False,False,True,True,False
36482,False,False,False,True,False
42987,False,False,False,True,False
46970,False,False,False,True,False
45641,False,False,False,False,False
30332,False,False,False,False,False
46296,False,False,False,True,False
70993,False,False,False,True,False
8159,False,False,False,True,False
18774,False,False,False,True,False
45348,False,False,False,True,False
3555,False,False,False,False,False
40834,False,False,False,True,False
35750,False,False,False,True,False
44163,False,False,False,True,False
13784,False,False,False,True,False
30836,False,False,False,True,False
22075,False,False,False,True,False
15363,False,False,False,False,False
43802,False,False,True,True,False
60596,False,False,True,True,False
46728,False,False,False,True,False
67048,False,False,False,True,False
59025,False,False,True,True,False
72927,False,False,True,True,False
58680,False,False,True,True,False
31984,False,False,False,True,False
40567,False,False,False,True,False
13911,False,False,False,True,False
5290,False,False,False,True,False
7883,False,False,False,True,False
63778,False,False,False,True,False
48267,False,False,True,True,False
74020,False,False,False,True,False
44391,False,False,False,True,False
58180,False,False,False,True,False
11118,False,False,False,True,False
21579,False,False,True,True,False
20442,False,False,False,True,False
19808,False,False,False,True,False
20576,False,False,True,True,False
64375,False,False,False,True,False
60506,False,False,True,True,False
55476,False,False,False,True,False
30540,False,False,False,True,False
71285,False,False,False,True,False
4807,False,False,True,True,False
39928,False,False,True,True,False
2069,False,False,False,True,False
63875,False,False,False,True,False
65068,False,False,False,True,False
39213,False,False,True,True,False
17814,False,False,False,True,False
25433,False,False,False,False,False
55466,False,False,True,True,False
45842,False,False,False,False,False
10925,False,False,False,True,False
28079,False,False,False,True,False
13707,False,False,False,True,False
712,False,False,False,True,False
22429,False,False,True,True,False
70070,False,False,False,True,False
42524,False,False,False,True,False
65064,False,False,False,True,False
45361,False,False,False,True,False
53212,False,False,True,True,False
61365,False,False,True,True,False
68970,False,False,False,True,False
42219,False,False,False,True,False
72061,False,False,False,True,False
23764,False,False,False,True,False
10774,False,False,False,False,False
18463,False,False,True,True,False
31658,False,False,False,True,False
1612,False,False,False,True,False
71654,False,False,False,True,False
46154,False,False,True,True,False
15100,False,False,False,True,False
28487,False,False,False,False,False
53670,False,False,False,True,False
28759,False,False,False,True,False
34114,False,False,False,True,False
